CO(GT),PT08.S1(CO),C6H6(GT),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,is_weekend,is_warm_season,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9
2.7,1222.0,14.5,282.0,624.0,96.0,1698.0,1195.0,24.9,49.2,1.5251,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.2,1134.0,11.1,268.0,724.0,107.0,1632.0,981.0,18.3,75.4,1.5682,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.8,1120.0,10.4,306.0,725.0,119.0,1565.0,962.0,16.3,73.9,1.3601,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.9,1103.0,10.5,293.0,736.0,109.0,1552.0,914.0,15.6,75.7,1.3345,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,985.0,5.8,240.0,895.0,107.0,1390.0,785.0,15.4,76.6,1.3334,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7,795.0,2.2,93.0,1227.0,57.0,1188.0,482.0,14.0,75.4,1.1988,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6,787.0,2.0,99.0,1317.0,60.0,1129.0,446.0,14.9,60.5,1.0213,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.2,839.0,3.8,55.0,1128.0,22.0,1156.0,553.0,15.5,50.9,0.888,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.2,835.0,3.9,19.0,1117.0,2.0,1161.0,592.0,15.6,50.0,0.8773,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1,837.0,3.7,26.0,1096.0,7.0,1178.0,584.0,15.4,53.6,0.9326,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6,761.0,1.7,26.0,1316.0,8.0,1106.0,451.0,15.4,53.9,0.9334,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3,718.0,1.0,188.0,1387.0,110.0,1059.0,382.0,15.3,52.4,0.9017,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3,724.0,1.0,42.0,1387.0,27.0,1071.0,391.0,15.3,53.1,0.9181,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3,718.0,0.9,32.0,1387.0,14.0,1072.0,398.0,15.4,53.7,0.9295,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4,744.0,1.3,25.0,1387.0,3.0,1097.0,430.0,15.5,53.3,0.9308,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6,782.0,2.1,28.0,1287.0,9.0,1130.0,461.0,15.4,52.7,0.9178,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7,798.0,2.5,41.0,1204.0,14.0,1138.0,500.0,15.7,51.1,0.9056,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,867.0,4.6,130.0,1067.0,52.0,1207.0,594.0,16.9,47.7,0.9142,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1,862.0,4.3,173.0,1103.0,64.0,1171.0,603.0,18.2,41.9,0.8674,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.5,915.0,6.5,168.0,1006.0,66.0,1243.0,686.0,19.1,37.0,0.8104,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4,857.0,6.0,51.0,1040.0,14.0,1183.0,622.0,19.3,34.8,0.771,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4,837.0,6.0,31.0,1065.0,9.0,1171.0,624.0,19.8,31.2,0.7127,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,805.0,4.5,41.0,1161.0,12.0,1117.0,565.0,19.8,31.1,0.7104,14,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9,781.0,3.9,41.0,1203.0,14.0,1068.0,514.0,20.2,28.6,0.6717,15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1,815.0,4.6,54.0,1183.0,21.0,1095.0,536.0,22.1,24.8,0.6514,16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.3,877.0,6.7,112.0,1048.0,43.0,1193.0,669.0,21.1,27.7,0.6853,17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.8,926.0,8.9,178.0,931.0,62.0,1262.0,786.0,20.1,30.3,0.7045,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.4,987.0,9.8,218.0,876.0,68.0,1312.0,891.0,19.5,33.0,0.7384,19,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.7,1004.0,10.8,241.0,848.0,81.0,1321.0,926.0,19.3,32.3,0.7163,20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7,897.0,7.4,223.0,937.0,88.0,1227.0,902.0,18.4,33.2,0.6975,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.2,1002.0,10.3,279.0,840.0,99.0,1358.0,1011.0,17.8,36.5,0.7366,22,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.8,1126.0,13.8,330.0,746.0,98.0,1473.0,1249.0,17.8,39.9,0.8035,23,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.4,1067.0,10.9,330.0,794.0,97.0,1350.0,1133.0,17.0,43.0,0.8242,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.5,1063.0,11.7,341.0,739.0,101.0,1413.0,1166.0,15.5,52.2,0.9136,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4,915.0,7.8,205.0,872.0,90.0,1287.0,953.0,15.6,51.9,0.9135,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4,906.0,7.7,188.0,872.0,110.0,1304.0,912.0,13.5,59.4,0.9176,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9,816.0,4.5,102.0,999.0,55.0,1188.0,793.0,12.5,63.2,0.9146,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6,768.0,3.3,79.0,1128.0,46.0,1153.0,700.0,13.6,57.6,0.8941,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,835.0,5.4,148.0,989.0,56.0,1224.0,780.0,12.2,63.2,0.8964,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.6,944.0,8.2,261.0,865.0,83.0,1321.0,931.0,14.6,56.4,0.9319,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9,810.0,3.0,107.0,1170.0,55.0,1117.0,575.0,19.8,38.6,0.8831,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9,819.0,3.0,103.0,1222.0,47.0,1104.0,507.0,21.6,33.4,0.8519,10,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,844.0,3.5,122.0,1147.0,61.0,1129.0,518.0,22.0,32.2,0.8407,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,846.0,3.6,127.0,1127.0,58.0,1138.0,518.0,22.7,30.2,0.8217,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9,842.0,4.0,110.0,1077.0,59.0,1160.0,516.0,22.3,30.4,0.8063,13,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9,840.0,4.2,98.0,1048.0,54.0,1169.0,507.0,22.1,30.5,0.7981,14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9,815.0,3.1,146.0,1166.0,69.0,1098.0,490.0,22.1,29.5,0.7761,15,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9,838.0,3.5,119.0,1176.0,54.0,1121.0,465.0,23.4,27.1,0.7681,16,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.7,992.0,10.3,234.0,823.0,95.0,1327.0,781.0,23.1,27.0,0.7538,17,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.2,990.0,7.8,261.0,908.0,99.0,1278.0,765.0,21.5,31.4,0.7943,18,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.3,1066.0,10.7,371.0,795.0,127.0,1384.0,1006.0,20.3,35.5,0.833,19,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.1,971.0,7.3,266.0,911.0,98.0,1287.0,798.0,19.6,36.3,0.8193,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.8,963.0,7.7,268.0,853.0,112.0,1311.0,938.0,18.7,39.7,0.8482,21,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.9,1010.0,8.6,294.0,829.0,115.0,1351.0,996.0,18.0,42.7,0.8745,22,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.3,1054.0,10.0,303.0,768.0,114.0,1398.0,1109.0,17.1,47.6,0.9208,23,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.9,998.0,8.5,241.0,802.0,103.0,1365.0,1042.0,16.6,51.3,0.9634,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.3,919.0,5.8,142.0,891.0,81.0,1265.0,940.0,15.9,55.2,0.9881,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,884.0,5.0,110.0,921.0,75.0,1247.0,900.0,14.9,58.9,0.9891,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6,803.0,2.9,188.0,1079.0,110.0,1178.0,774.0,14.1,61.0,0.9799,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6,820.0,3.4,104.0,1024.0,64.0,1188.0,790.0,14.0,62.6,0.9948,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9,894.0,5.6,179.0,889.0,71.0,1266.0,908.0,14.1,61.7,0.9844,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.5,988.0,9.0,361.0,801.0,99.0,1399.0,1035.0,14.4,60.3,0.9802,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.5,1372.0,26.9,654.5,542.0,132.0,1973.0,1556.0,15.0,57.7,0.9778,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.0,1209.0,18.8,614.0,618.0,135.0,1708.0,1392.0,16.9,50.3,0.958,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.8,951.0,8.2,275.0,873.0,94.0,1314.0,904.0,19.7,40.2,0.9108,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.9,992.0,9.1,325.0,847.0,103.0,1351.0,936.0,22.2,33.6,0.8886,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7,964.0,9.2,327.0,862.0,123.0,1328.0,907.0,23.7,29.6,0.8537,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.6,917.0,8.3,252.0,886.0,95.0,1275.0,744.0,21.9,30.7,0.7961,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.9,937.0,9.1,226.0,852.0,90.0,1276.0,773.0,22.3,29.5,0.7838,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.6,961.0,9.2,230.0,853.0,99.0,1306.0,812.0,23.8,27.0,0.7845,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.8,969.0,9.6,244.0,829.0,107.0,1316.0,856.0,23.3,28.3,0.8012,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,1020.0,11.8,251.0,788.0,112.0,1401.0,927.0,24.2,27.2,0.8128,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.1,1107.0,17.3,346.0,683.0,132.0,1582.0,1131.0,25.1,25.8,0.8065,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.9,1119.0,17.8,407.0,670.0,148.0,1539.0,1270.0,22.3,29.2,0.7773,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.3,1173.0,20.9,490.0,633.0,158.0,1679.0,1365.0,20.8,32.5,0.7873,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.5,1097.0,14.9,434.0,702.0,145.0,1517.0,1274.0,19.1,36.8,0.8066,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.4,1018.0,11.3,345.0,758.0,128.0,1400.0,1169.0,18.1,39.9,0.8232,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.5,932.0,8.4,192.0,837.0,105.0,1298.0,1000.0,17.4,42.8,0.8463,22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.3,897.0,6.8,157.0,891.0,90.0,1253.0,910.0,16.7,46.6,0.8793,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,840.0,4.9,148.0,994.0,85.0,1189.0,829.0,17.1,46.8,0.9054,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.8,802.0,3.5,105.0,1091.0,73.0,1137.0,756.0,15.3,51.9,0.8982,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5,765.0,2.8,141.0,1138.0,74.0,1113.0,742.0,15.0,52.8,0.8929,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.4,741.0,2.1,188.0,1191.0,110.0,1080.0,686.0,14.4,54.5,0.8887,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5,748.0,2.2,107.0,1208.0,61.0,1089.0,677.0,12.8,59.8,0.8801,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7,791.0,3.9,166.0,1057.0,69.0,1154.0,748.0,11.9,62.7,0.8726,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.2,875.0,7.3,241.0,890.0,82.0,1253.0,890.0,12.1,62.6,0.8825,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.4,1085.0,15.5,368.0,707.0,120.0,1503.0,1155.0,13.5,58.2,0.8944,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4.3,1268.0,27.1,498.0,550.0,135.0,1849.0,1533.0,14.4,55.7,0.9087,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4.1,1236.0,21.3,641.0,601.0,152.0,1683.0,1550.0,17.8,45.7,0.9224,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3.7,1274.0,19.9,654.5,615.0,177.0,1595.0,2079.0,21.0,37.2,0.9155,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3.4,1250.0,19.4,550.0,618.0,181.0,1663.0,2079.0,24.5,29.8,0.9008,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3.8,1224.0,21.8,483.0,602.0,176.0,1670.0,1901.0,26.4,26.4,0.8969,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4.1,1220.0,21.7,524.0,605.0,163.0,1676.0,1743.0,25.2,26.8,0.8451,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3.4,1166.0,18.9,481.0,640.0,174.0,1570.0,1502.0,26.1,24.8,0.8283,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.3,1050.0,13.0,305.0,748.0,117.0,1402.0,1153.0,26.2,24.4,0.8174,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3.2,1174.0,18.8,396.0,670.0,145.0,1598.0,1287.0,28.9,21.3,0.8382,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4.8,1323.0,26.8,501.0,554.0,173.0,1854.0,1547.0,28.0,23.3,0.8681,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6.7,1432.0,27.799999999999997,654.5,488.0,204.0,2098.0,1842.0,24.7,27.9,0.8559,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7.5,1479.0,27.799999999999997,654.5,466.0,209.0,2165.0,1908.0,23.0,33.6,0.9302,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4.5,1309.0,23.1,524.0,555.0,175.0,1841.0,1693.0,20.9,45.8,1.1159,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.1,1089.0,11.6,247.0,707.0,129.0,1480.0,1336.0,19.8,48.6,1.113,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.5,1009.0,8.3,196.0,788.0,111.0,1359.0,1177.0,19.8,47.7,1.0885,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.1,930.0,5.7,135.0,883.0,85.0,1263.0,977.0,18.6,49.1,1.0435,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.1,929.0,5.9,146.0,879.0,86.0,1270.0,974.0,17.2,53.9,1.0498,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.9,872.0,4.1,106.0,981.0,71.0,1223.0,872.0,16.3,56.8,1.047,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,790.0,2.2,70.0,1150.0,60.0,1157.0,734.0,17.4,53.4,1.0541,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.4,793.0,2.0,188.0,1169.0,110.0,1152.0,668.0,15.5,58.8,1.0309,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.4,769.0,2.0,60.0,1221.0,45.0,1134.0,650.0,17.1,52.5,1.013,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.7,852.0,4.0,92.0,1029.0,53.0,1203.0,749.0,15.2,58.3,0.9986,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1100.0,13.4,277.0,739.0,94.0,1516.0,1106.0,14.9,59.2,0.9985,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4.2,1326.0,27.799999999999997,600.0,510.0,122.0,1968.0,1609.0,15.1,59.0,1.0086,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5.2,1433.0,27.799999999999997,654.5,499.0,170.0,1973.0,1770.0,19.0,47.8,1.0434,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.8,1310.0,21.4,617.0,573.0,174.0,1747.0,1633.0,22.4,38.8,1.04,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.7,1304.0,19.1,569.0,593.0,191.0,1673.0,1583.0,25.4,33.3,1.0679,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.4,1286.0,19.6,409.0,593.0,179.0,1728.0,1449.0,27.2,30.4,1.081,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.1,1217.0,15.8,335.0,621.0,148.0,1644.0,1451.0,25.5,34.8,1.1152,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.4,1104.0,13.5,290.0,698.0,129.0,1483.0,1147.0,26.4,28.5,0.9658,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.8,1143.0,15.9,312.0,677.0,148.0,1551.0,1108.0,27.7,25.1,0.9158,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.6,1205.0,19.9,440.0,626.0,184.0,1613.0,1267.0,28.6,23.2,0.8917,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4.0,1276.0,21.6,450.0,597.0,188.0,1677.0,1303.0,27.2,26.3,0.9317,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5.6,1440.0,27.799999999999997,578.0,491.0,204.0,1997.0,1643.0,25.3,33.0,1.0473,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6.3,1467.0,27.799999999999997,615.0,467.0,201.0,2088.0,1749.0,23.2,36.9,1.0346,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4.7,1339.0,22.8,536.0,541.0,165.0,1797.0,1585.0,21.6,43.3,1.1019,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.9,1108.0,12.3,238.0,685.0,133.0,1454.0,1315.0,21.1,44.8,1.1088,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.9,1116.0,10.9,249.0,699.0,125.0,1445.0,1290.0,19.7,49.3,1.1148,22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.2,981.0,7.1,150.0,812.0,101.0,1298.0,1059.0,20.3,47.8,1.1281,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.9,947.0,5.7,108.0,869.0,79.0,1276.0,943.0,19.4,50.3,1.1201,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7,1158.0,10.8,188.0,695.0,110.0,1489.0,1175.0,24.6,42.8,1.3053,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7,1200.0,11.2,223.0,678.0,101.0,1510.0,1157.0,24.6,44.1,1.3477,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.2,1290.0,15.1,267.0,613.0,113.0,1638.0,1219.0,25.6,43.4,1.4049,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.8,1366.0,17.4,308.0,578.0,121.0,1744.0,1288.0,26.1,42.6,1.4172,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3.9,1505.0,23.4,422.0,516.0,146.0,1978.0,1503.0,25.8,44.8,1.4644,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6.5,1658.0,27.799999999999997,623.0,419.0,188.0,2324.625,1861.0,25.4,47.9,1.5346,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6.3,1658.0,27.799999999999997,572.0,436.0,182.0,2259.0,1781.0,24.6,50.0,1.5241,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5.7,1636.0,27.799999999999997,514.0,449.0,166.0,2130.0,1745.0,23.6,54.4,1.5687,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4.4,1468.0,20.0,414.0,529.0,142.0,1854.0,1590.0,22.6,59.5,1.6155,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.6,1180.0,10.5,143.0,677.0,84.0,1549.0,1127.0,22.1,61.3,1.6133,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.5,1138.0,9.0,147.0,700.0,87.0,1500.0,1098.0,22.1,61.3,1.6053,22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7,1192.0,10.7,159.0,665.0,91.0,1577.0,1176.0,21.1,64.7,1.5956,23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.9,1176.0,10.4,206.0,659.0,91.0,1572.0,1178.0,20.3,66.4,1.5591,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.6,1137.0,9.7,140.0,687.0,74.0,1557.0,1091.0,19.4,69.3,1.5418,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.3,1035.0,6.9,132.0,764.0,69.0,1465.0,1002.0,19.0,70.8,1.5417,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.8,943.0,4.0,188.0,893.0,110.0,1348.0,876.0,20.2,65.8,1.5442,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.6,904.0,3.0,81.0,968.0,54.0,1326.0,824.0,19.8,67.2,1.5322,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.7,966.0,4.3,120.0,872.0,60.0,1371.0,892.0,19.0,70.3,1.5308,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.6,1124.0,9.8,279.0,674.0,69.0,1568.0,1092.0,18.8,71.8,1.5372,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.9,1348.0,17.2,392.0,559.0,91.0,1816.0,1413.0,20.2,66.3,1.555,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.1,1499.0,27.799999999999997,433.0,469.0,97.0,2130.0,1565.0,20.8,64.3,1.563,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.7,1427.0,20.5,531.0,503.0,114.0,1900.0,1594.0,22.3,59.3,1.5705,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.6,1473.0,21.2,619.0,497.0,129.0,1908.0,1677.0,23.2,56.6,1.5929,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.4,1440.0,19.9,522.0,506.0,137.0,1879.0,1616.0,23.8,54.7,1.587,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.7,1474.0,21.1,505.0,485.0,134.0,1943.0,1610.0,23.5,56.2,1.6048,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.1,1485.0,22.3,465.0,477.0,132.0,2005.0,1614.0,23.9,54.4,1.5963,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.2,1075.0,8.5,383.0,795.0,123.0,1447.0,990.0,16.9,49.3,0.9597,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.4,1306.0,12.9,278.0,603.0,105.0,1668.0,1286.0,25.4,47.4,1.517,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.4,1464.0,18.4,372.0,530.0,136.0,1853.0,1487.0,26.4,45.4,1.54,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.6,1629.0,26.5,540.0,458.0,169.0,2130.0,1703.0,25.8,46.9,1.5375,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
